id,id,year,make,model,condition,price,consumer_rating,comfort_rating,performance_rating,value_for_money_rating,reliability_rating,mileage,fuel_type,engine,state,seller_type
2845,2845,2020,Honda,Accord Sport 1.5T,Used,"$34,599",4,5,5,5,5,10010,Gasoline,3.5L V6 24V GDI SOHC,AL,Dealer
2846,2846,2020,Honda,Accord Sport,Honda Certified,"$31,964",4.5,4.8,4.7,4.7,4.8,104749,Gasoline,3.5L V6 24V GDI SOHC,FL,Dealer
2847,2847,2020,Honda,Odyssey EX-L,Honda Certified,"$27,991",5,4.6,4.3,4.3,4.4,144698,Gasoline,3.5L V6 24V GDI SOHC,VA,Dealer
2848,2848,2018,Honda,CR-V EX-L,Used,"$25,944",3.8,5,5,4,5,2,Gasoline,4 Cylinder Engine,TN,Dealer
2849,2849,2016,Honda,CR-V Hybrid Sport Touring,Used,"$16,992",4.6,5,4,4,5,3,Gasoline,4 Cylinder Engine,FL,Dealer
2850,2850,2019,Honda,Passport Touring,Used,"$33,500",5,4.9,4.8,4.6,4.8,13890,Gasoline,3.5L V6 24V GDI SOHC,OR,Dealer
2851,2851,2016,Honda,Passport EX-L,Used,"$22,614",4.7,4.8,4.7,4.6,4.8,14194,Gasoline,3.5L V6 24V MPFI SOHC,FL,Dealer
2852,2852,2022,Honda,Pilot Touring 8-Passenger,Used,"$27,998",3.6,4.9,4.8,4.7,4.8,28057,Hybrid,1.5L I4 16V MPFI DOHC Hybrid,CO,Dealer
2853,2853,2013,Honda,Passport Touring,Used,"$18,995",4.7,4.8,4.7,4.6,4.8,58804,Gasoline,V6 Cylinder Engine,NY,Dealer
2854,2854,2016,Honda,Civic EX,Used,"$19,485",5,4.6,4.7,4.6,4.6,20608,Gasoline,2.0L I4 16V MPFI DOHC,NY,Dealer
2855,2855,2001,Honda,CR-V Hybrid Sport Touring,Used,"$11,995",4.6,5,4,4,5,6,Gasoline,2.2L I4 16V MPFI DOHC,IN,Dealer
2856,2856,2022,Honda,Accord LX,Used,"$28,495",5,4.8,4.7,4.7,4.8,59893,Hybrid,1.5L I4 16V MPFI DOHC Hybrid,FL,Dealer
2857,2857,2020,Honda,Civic LX,Used,"$25,543",5,4.6,4.7,4.6,4.6,19384,Gasoline,1.5L I4 16V GDI DOHC Turbo,CO,Dealer
2858,2858,2022,Honda,Odyssey Touring,Honda Certified,"$34,041",5,5,4,4,5,0,Hybrid,2.0L I4 16V MPFI DOHC Hybrid,NC,Dealer
2859,2859,2021,Honda,Pilot Touring 7-Passenger,Used,"$27,794",4.2,5,5,5,5,2,Gasoline,1.5L I4 16V GDI DOHC Turbo,KY,Dealer
2860,2860,2020,Honda,Ridgeline RTL,Used,"$36,516",3.9,5,4.8,4.2,5,â€“,Gasoline,3.5L V6 24V GDI SOHC,WA,Dealer
2861,2861,2022,Honda,CR-V Hybrid Sport Touring,New,"$31,739",4.5,5,4,4,5,â€“,Gasoline,1.5L I4 16V GDI DOHC Turbo,MD,Dealer
2862,2862,2020,Honda,Civic LX,Used,"$26,895",4.5,4.8,4.9,4.8,4.9,41799,Hybrid,2.0L I4 16V MPFI DOHC Hybrid,WA,Dealer
2863,2863,2009,Honda,Odyssey Sport,Used,"$7,997",4.4,5,4,4,5,1,Compressed Natural Gas,1.8L I4 16V MPFI SOHC CNG,FL,Dealer
2864,2864,2019,Honda,Civic Type R Touring,Used,"$28,594",4.7,4.5,4.9,4.7,4.8,52076,Gasoline,3.5L V6 24V GDI SOHC,MD,Dealer
2865,2865,2019,Honda,Odyssey EX-L,Honda Certified,"$23,498",4.9,4.8,4.5,4.3,4.5,75489,Gasoline,1.5L I4 16V GDI DOHC Turbo,KY,Dealer
2866,2866,2010,Honda,CR-V EX-L,Used,"$11,900",4.7,5,5,4,5,4,Gasoline,3.5L V6 24V MPFI SOHC,MD,Dealer
2867,2867,2020,Honda,Passport TrailSport,Used,"$31,033",5,5,4.9,5,5,5,Hybrid,2.0L I4 16V MPFI DOHC Hybrid,NE,Dealer
2868,2868,2019,Honda,Ridgeline RTL,Used,"$21,514",4.7,5,4.8,4.2,5,3,Hybrid,1.5L I4 16V MPFI DOHC Hybrid,MD,Dealer
2869,2869,2021,Honda,Odyssey EX-L,Used,"$28,804",4.7,4.8,4.5,4.3,4.5,89473,Gasoline,1.8L I4 16V MPFI SOHC,OH,Dealer
2870,2870,2022,Honda,Odyssey Touring,Used,"$29,998",3.8,4.7,4.6,4.4,4.8,128046,Gasoline,Intercooled Turbo Regular Unleaded I-4 1.5 L/91,FL,Dealer
2871,2871,2018,Honda,Pilot Special Edition,Honda Certified,"$19,500",4.6,5,5,5,5,10406,Gasoline,1.5L I4 16V GDI DOHC Turbo,TX,Dealer
2872,2872,2013,Honda,CR-V EX-L,Used,"$12,490",5,4.8,4.7,4.7,4.8,29867,Hybrid,1.3L I4 8V MPFI SOHC Hybrid,FL,Dealer
2873,2873,2022,Honda,CR-V EX,New,"$43,501",4.8,5,5,4,5,6,Gasoline,3.5L V6 24V GDI SOHC,KY,Dealer
2874,2874,2022,Honda,Odyssey EX-L,New,"$30,470",4.6,4.8,4.7,4.6,4.7,54555,Gasoline,1.5L I4 16V GDI DOHC Turbo,TX,Dealer
2875,2875,2019,Honda,Ridgeline RTL,Honda Certified,"$29,496",3.9,5,4.8,4.2,5,10,Gasoline,3.5L V6 24V GDI SOHC,VA,Dealer
2876,2876,2015,Honda,Accord EX-L,Used,"$23,990",4,4.8,4.7,4.7,4.8,81594,Gasoline,3.5L V6 24V MPFI SOHC,TX,Dealer
2877,2877,2020,Honda,CR-V EX,Used,"$34,500",4.5,4.8,4.7,4.6,4.7,62442,Gasoline,3.5L V6 24V GDI SOHC,KY,Dealer
2878,2878,2022,Honda,Ridgeline RTL,New,"$50,907",4.9,5,4.8,4.2,5,4,Gasoline,3.5L V6 24V GDI SOHC,PA,Dealer
2879,2879,2022,Honda,CR-V Hybrid EX-L,Used,"$28,590",4,4.8,4.8,4.7,4.8,17163,Gasoline,1.5L I4 16V GDI DOHC Turbo,TX,Dealer
2880,2880,2017,Honda,Passport Elite,Used,"$19,117",4.4,4.9,4.8,4.6,4.8,14536,Gasoline,Intercooled Turbo Regular Unleaded I-4 1.5 L/91,OH,Dealer
2881,2881,2020,Honda,Ridgeline RTL-E,Used,"$33,450",4,5,4.8,4.2,5,â€“,Gasoline,3.5L V6 24V GDI SOHC,PA,Dealer
2882,2882,2019,Honda,Odyssey EX-L,Used,"$16,979",4.1,4.8,4.7,4.6,4.8,129941,Hybrid,1.5L I4 16V MPFI DOHC Hybrid,IN,Dealer
2883,2883,2018,Honda,Odyssey EX,Used,"$22,978",4.7,4.3,4.3,4.1,4.3,19707,Gasoline,1.5L I4 16V GDI DOHC Turbo,NY,Dealer
2884,2884,2021,Honda,Civic Sport,Used,"$31,203",4.6,4.6,4.7,4.6,4.6,45713,Gasoline,2.0L I4 16V GDI DOHC Turbo,GA,Dealer
2885,2885,2021,Honda,CR-V Hybrid Sport,Honda Certified,"$37,663",4.6,5,4,4,5,5,Gasoline,3.5L V6 24V GDI SOHC,TX,Dealer
2886,2886,2019,Honda,Odyssey EX-L,Used,"$21,599",4.7,4.8,4.5,4.3,4.5,44988,Hybrid,1.5L I4 16V MPFI DOHC Hybrid,NY,Dealer
2887,2887,2021,Honda,Accord Hybrid Touring,Honda Certified,"$37,547",4.8,4.5,3.9,3.9,4.4,47340,Gasoline,3.5L V6 24V GDI SOHC,GA,Dealer
2888,2888,2019,Honda,Odyssey Touring,Used,"$18,997",4.9,4.8,4.7,4.6,4.7,61672,Gasoline,2.0L I4 16V MPFI DOHC,OH,Dealer
2889,2889,2022,Honda,Pilot Special Edition,Honda Certified,"$37,495",5,4.9,4.8,4.7,4.8,36318,Gasoline,2.0L I4 16V GDI DOHC Turbo,NY,Dealer
2890,2890,2022,Honda,Civic Si Base,Used,"$36,975",5,4.2,4.5,4.2,5,14077,Gasoline,3.5L V6 24V GDI SOHC,TX,Dealer
2891,2891,2023,Honda,Accord Sport SE,New,"$29,614",3.8,5,5,5,5,5,Gasoline,Regular Unleaded I-4 2.0 L/122,GA,Dealer
2892,2892,2016,Honda,Odyssey EX-L,Used,"$20,364",4.3,4.8,4.5,4.3,4.5,54688,Gasoline,3.5L V6 24V MPFI SOHC,CT,Dealer
2893,2893,2017,Honda,Clarity Plug-In Hybrid Base,Used,"$21,262",5,4.8,4.6,4.6,4.7,27132,Gasoline,2.4L I4 16V GDI DOHC,MO,Dealer
2894,2894,2015,Honda,CR-V Hybrid EX-L,Used,"$17,999",4.4,4.6,4.5,4.6,4.7,17559,Gasoline,2.4L I4 16V GDI DOHC,NH,Dealer
2895,2895,2020,Honda,CR-V Hybrid Sport Touring,Honda Certified,"$31,499",5,5,4,4,5,5,Gasoline,3.5L V6 24V GDI SOHC,MI,Dealer
2896,2896,2022,Honda,CR-V EX,New,"$28,981",4.7,5,5,4,5,2,Gasoline,1.5L I4 16V GDI DOHC Turbo,MO,Dealer
2897,2897,2019,Honda,Accord Sport 2.0T,Used,"$28,500",4.7,5,5,5,5,8,Gasoline,3.5L V6 24V GDI SOHC,MA,Dealer
2898,2898,2022,Honda,Clarity Plug-In Hybrid Touring,Used,"$43,342",4.6,4.8,4.6,4.6,4.7,43116,Gasoline,3.5L V6 24V GDI SOHC,MO,Dealer
2899,2899,2021,Honda,Odyssey Touring,Used,"$27,500",4.9,5,4,4,5,16,Hybrid,2.0L I4 16V MPFI DOHC Hybrid,MI,Dealer
2900,2900,2020,Honda,Passport Touring,Used,"$23,495",4.6,4.8,4.7,4.6,4.8,63536,Gasoline,1.5L I4 16V GDI DOHC Turbo,MA,Dealer
2901,2901,2022,Honda,Passport Sport,Used,"$35,899",5,4.8,4.7,4.6,4.8,16176,Gasoline,3.5L V6 24V GDI SOHC,MA,Dealer
2902,2902,2022,Honda,Passport EX-L,Used,"$27,488",4.7,4.9,4.8,4.6,4.8,44380,Gasoline,1.5L I4 16V GDI DOHC Turbo,OH,Dealer
2903,2903,2019,Honda,Accord LX,Used,"$28,250",4.3,4.8,4.7,4.7,4.8,93774,Hybrid,2.0L I4 16V MPFI DOHC Hybrid,MO,Dealer
2904,2904,2017,Honda,Passport TrailSport,Used,"$25,500",4.9,5,4.9,5,5,28234,Gasoline,3.5L V6 24V GDI SOHC,OH,Dealer
2905,2905,2020,Honda,Ridgeline RTL,Honda Certified,"$26,779",4.8,4.8,4.7,4.4,4.7,99308,Gasoline,1.5L I4 16V GDI DOHC Turbo,MO,Dealer
2906,2906,2018,Honda,Civic Type R Touring,Used,"$29,220",4.6,5,5,4.8,5,10529,Gasoline,3.5L V6 24V GDI SOHC,MA,Dealer
2907,2907,2022,Honda,Passport Elite,New,"$36,887",4.8,4.9,4.8,4.6,4.8,14371,Hybrid,2.0L I4 16V MPFI DOHC Hybrid,OH,Dealer
2908,2908,2018,Honda,Odyssey EX-L,Used,"$26,777",4.8,4.8,4.7,4.6,4.8,101355,Gasoline,3.5L V6 24V GDI SOHC,IA,Dealer
2909,2909,2021,Honda,Pilot Sport,Used,"$26,995",4.3,5,5,5,5,4,Hybrid,2.0L I4 16V MPFI DOHC Hybrid,CA,Dealer
2910,2910,2022,Honda,Insight Touring,New,"$44,990",4.6,5,5,5,5,31165,Gasoline,3.5L V6 24V GDI SOHC,AR,Dealer
2911,2911,2021,Honda,CR-V EX-L,Used,"$25,889",5,4.9,4.8,4.8,4.9,8359,Gasoline,1.5L I4 16V GDI DOHC Turbo,CA,Dealer
2912,2912,2020,Honda,Passport Sport,Used,"$40,400",4.7,4.9,4.8,4.6,4.8,20566,Gasoline,3.5L V6 24V GDI SOHC,OH,Dealer
2913,2913,2022,Honda,Insight EX,Used,"$33,488",5,4.5,4.5,4.8,5,49005,Gasoline,3.5L V6 24V GDI SOHC,AR,Dealer
2914,2914,2018,Honda,Pilot Touring 8-Passenger,Used,"$26,995",4.6,5,5,5,5,0,Gasoline,3.5L V6 24V GDI SOHC,CA,Dealer
2915,2915,2019,Honda,Passport EX-L,Used,"$22,999",4.5,4.9,4.8,4.6,4.8,29950,Gasoline,1.5L I4 16V GDI DOHC Turbo,OH,Dealer
2916,2916,2022,Honda,CR-V LX,Used,"$39,658",4.3,4.6,4.6,4.6,4.7,71592,Gasoline,3.5L V6 24V GDI SOHC,CA,Dealer
2917,2917,2018,Honda,Odyssey Touring,Used,"$29,995",4.6,5,4,4,5,7,Gasoline,3.5L V6 24V GDI SOHC,NV,Dealer
2918,2918,2022,Honda,Passport Sport,Used,"$27,995",4.9,4.8,4.7,4.6,4.8,34987,Hybrid,2.0L I4 16V MPFI DOHC Hybrid,OH,Dealer
2919,2919,2009,Honda,CR-V EX,Used,"$7,990",4.3,4.9,4.8,4.8,4.9,9054,Gasoline,2.4L I4 16V MPFI DOHC,CA,Dealer
2920,2920,2021,Honda,Accord Touring,Used,"$26,992",4.7,4.8,4.7,4.7,4.8,61520,Gasoline,1.5L I4 16V GDI DOHC Turbo,UT,Dealer
2921,2921,2008,Honda,Civic Si Base (M6),Used,"$4,995",4,4.2,4.5,4.2,5,3487,Gasoline,1.8L I4 16V MPFI SOHC,WV,Dealer
2922,2922,2021,Honda,Passport EX-L,Honda Certified,"$34,945",4.9,4.9,4.8,4.6,4.8,2395,Gasoline,3.5L V6 24V GDI SOHC,NY,Dealer
2923,2923,2021,Honda,CR-V EX,Honda Certified,"$37,498",4.9,5,5,4,5,12,Gasoline,3.5L V6 24V GDI SOHC,AZ,Dealer
2924,2924,2019,Honda,Accord Sport 1.5T,Used,"$24,437",4.6,4.8,4.8,4.8,4.9,29628,Gasoline,3.5L V6 24V GDI SOHC,MI,Dealer
2925,2925,2019,Honda,Fit LX,Used,"$25,995",4.6,4.2,4.4,4.6,4.7,28023,Gasoline,1.8L I4 16V MPFI SOHC,FL,Dealer
2926,2926,2022,Honda,HR-V EX,Honda Certified,"$36,995",5,3.8,3.6,3.6,4.2,20456,Gasoline,3.5L V6 24V GDI SOHC,AZ,Dealer
2927,2927,2021,Honda,Ridgeline RTL-E,Used,"$41,425",4.6,5,4.8,4.2,5,8,Gasoline,2.0L I4 16V GDI DOHC Turbo,FL,Dealer
2928,2928,2015,Honda,Pilot Touring 8-Passenger,Used,"$15,999",4.5,4.6,4.2,4.1,4.1,69064,Gasoline,Regular Unleaded I-4 2.4 L/144,FL,Dealer
2929,2929,2017,Honda,Accord Sport SE,Used,"$25,590",4,4.8,4.8,4.8,4.9,48479,Gasoline,3.5L V6 24V GDI SOHC,NM,Dealer
2930,2930,2020,Honda,Passport EX-L,Used,"$35,947",4.9,4.8,4.7,4.6,4.8,29583,Gasoline,3.5L V6 24V GDI SOHC,FL,Dealer
2931,2931,2021,Honda,CR-V Hybrid Sport Touring,Used,"$29,999",4.7,5,4,4,5,â€“,Gasoline,3.5L V6 24V GDI SOHC,CO,Dealer
2932,2932,2017,Honda,Passport Touring,Honda Certified,"$25,194",3.9,4.8,4.7,4.6,4.8,35689,Gasoline,Regular Unleaded V-6 3.5 L/212,FL,Dealer
2933,2933,2020,Honda,CR-V Hybrid Sport Touring,Honda Certified,"$35,674",4.9,5,4,4,5,1,Gasoline,3.5L V6 24V GDI SOHC,CO,Dealer
2934,2934,2019,Honda,Clarity Plug-In Hybrid Base,Honda Certified,"$34,633",4.8,4.8,4.6,4.6,4.7,62679,Gasoline,3.5L V6 24V GDI SOHC,FL,Dealer
2935,2935,2020,Honda,Pilot EX-L,Honda Certified,"$25,994",5,4.7,4.7,4.5,4.7,69168,Gasoline,1.5L I4 16V GDI DOHC Turbo,WA,Dealer
2936,2936,2023,Honda,Pilot EX,New,"$51,830",3.9,4.6,4.2,4.1,4.1,44400,Gasoline,Premium Unleaded V-6 3.5 L/212,CO,Dealer
2937,2937,2016,Honda,Accord Hybrid EX-L,Used,"$15,999",4.6,4.7,4.5,4.5,4.9,18064,Gasoline,I4 2.4L Natural Aspiration,FL,Dealer
2938,2938,2018,Honda,Civic Si,Used,"$30,452",4.9,4.6,4.6,4.7,4.8,51692,Gasoline,3.5L V6 24V GDI SOHC,OH,Dealer
2939,2939,2014,Honda,Insight Touring,Used,"$17,897",4.9,5,5,5,5,19854,Gasoline,1.8L I4 16V MPFI SOHC,WA,Dealer
2940,2940,2014,Honda,Civic EX,Used,"$11,979",3.9,4.8,4.9,4.8,4.9,29920,Gasoline,1.8L I4 16V MPFI SOHC,NC,Dealer
2941,2941,2019,Honda,Ridgeline Sport,Used,"$36,675",4.5,4.9,4.8,4.6,4.9,27398,Gasoline,V6 Cylinder Engine,TX,Dealer
2942,2942,2022,Honda,Odyssey LX,Used,"$30,724",5,4.8,4.5,4.3,4.5,123566,Gasoline,1.5L I4 16V GDI DOHC Turbo,KS,Dealer
2943,2943,2014,Honda,Pilot Sport,Used,"$14,181",4.8,5,5,5,5,0,Gasoline,2.4L I4 16V MPFI DOHC,NC,Dealer
2944,2944,2019,Honda,Accord Hybrid Sport,Used,"$22,990",4.7,4.9,5,4.9,5,8,Gasoline,4 Cylinder Engine,NE,Dealer
2945,2945,2021,Honda,Civic EX,Used,"$25,986",5,4.6,4.4,4.6,4.7,6973,Gasoline,1.5L I4 16V GDI DOHC Turbo,OH,Dealer
2946,2946,2021,Honda,Odyssey EX-L,Used,"$24,998",4.7,4.8,4.6,4.3,4.6,47268,Gasoline,2.0L I4 16V MPFI DOHC,KS,Dealer
2947,2947,2002,Honda,Pilot Touring 8-Passenger,Used,"$6,990",3.9,4.9,4.8,4.7,4.8,42740,Gasoline,2.4L I4 16V MPFI DOHC,NY,Dealer
2948,2948,2018,Honda,Odyssey Elite,Used,"$33,800",4.5,5,4,4,5,6,Gasoline,2.0L I4 16V GDI DOHC Turbo,NC,Dealer
2949,2949,2008,Honda,Pilot Special Edition,Used,"$8,499",3.3,4.9,4.8,4.7,4.8,33525,Gasoline,2.4L I4 16V MPFI DOHC,NE,Dealer
2950,2950,2017,Honda,CR-V EX-L,Used,"$16,995",4.7,4.5,4.4,4.7,4.8,112776,Gasoline,V6 Cylinder Engine,VA,Dealer
2951,2951,2022,Honda,Pilot Elite,Honda Certified,"$31,994",3.9,4.8,4.7,4.6,4.8,45436,Hybrid,2.0L I4 16V MPFI DOHC Hybrid,MO,Dealer
2952,2952,2019,Honda,CR-V EX-L,Used,"$37,998",4.7,4.9,4.8,4.8,4.9,30668,Gasoline,3.5L V6 24V GDI SOHC,PA,Dealer
2953,2953,2023,Honda,Pilot EX-L,New,"$46,419",4.8,4.8,4.7,4.6,4.8,40367,Gasoline,V6 Cylinder Engine,MO,Dealer
2954,2954,2022,Honda,Passport EX-L,Honda Certified,"$35,598",4.5,4.9,4.8,4.6,4.8,39268,Gasoline,1.5L I4 16V GDI DOHC Turbo,MD,Dealer
2955,2955,2019,Honda,Odyssey Elite,Used,"$23,590",4,4.3,4.3,4.1,4.3,31893,Gasoline,1.8L I4 16V MPFI SOHC,TX,Dealer
2956,2956,2021,Honda,Pilot Special Edition,Used,"$37,591",4.4,5,5,5,5,7,Gasoline,3.5L V6 24V GDI SOHC,FL,Dealer
2957,2957,2022,Honda,Pilot EX-L,New,"$44,600",4.5,4.7,4.7,4.5,4.7,50213,Gasoline,3.5L V6 24V GDI SOHC,IA,Dealer
2958,2958,2022,Honda,Fit LX,New,"$29,075",4.5,4.5,4.5,4.6,4.8,20818,Gasoline,1.5L I4 16V GDI DOHC Turbo,FL,Dealer
2959,2959,2022,Honda,Ridgeline Sport,New,"$41,770",4.2,4.8,4.6,4.6,4.9,91865,Gasoline,3.5L V6 24V GDI SOHC,PA,Dealer
2960,2960,2020,Honda,Odyssey Elite,Honda Certified,"$25,966",4.7,4.3,4.3,4.1,4.3,23363,Hybrid,1.5L I4 16V MPFI DOHC Hybrid,MO,Dealer
2961,2961,2021,Honda,Civic Type R Limited Edition,Honda Certified,"$38,295",4.4,5,5,4.8,5,700,Gasoline,3.5L V6 24V GDI SOHC,FL,Dealer
2962,2962,2022,Honda,Passport Elite,Used,"$34,490",4.8,4.9,4.8,4.6,4.8,26250,Gasoline,1.5L I4 16V GDI DOHC Turbo,MN,Dealer
2963,2963,2022,Honda,CR-V EX,Used,"$34,798",5,4.4,4.3,4.3,4.5,90178,Gasoline,3.5L V6 24V GDI SOHC,NY,Dealer
2964,2964,2016,Honda,Ridgeline SE,Used,"$21,418",4.6,4.8,4.6,4.6,4.8,88337,Gasoline,2.4L I4 16V GDI DOHC,PA,Dealer
2965,2965,2019,Honda,Odyssey EX-L,Used,"$27,870",4.8,4.8,4.7,4.6,4.7,91923,Gasoline,1.5L I4 16V GDI DOHC Turbo,AR,Dealer
2966,2966,2022,Honda,Ridgeline RTL-E,Used,"$33,495",5,5,4.9,4.3,5,14166,Hybrid,2.0L I4 16V MPFI DOHC Hybrid,NJ,Dealer
2967,2967,2022,Honda,Odyssey Touring,Used,"$32,995",4.2,5,4.9,4.8,5,34421,Gasoline,1.5L I4 16V GDI DOHC Turbo,AR,Dealer
2968,2968,2015,Honda,CR-V EX-L,Used,"$16,691",5,4.9,4.7,4.8,4.9,18772,Gasoline,2.4L I4 16V GDI DOHC,NY,Dealer
2969,2969,2019,Honda,CR-V LX,Used,"$30,945",4,4.9,4.8,4.8,4.9,27120,Gasoline,3.5L V6 24V GDI SOHC,WI,Dealer
2970,2970,2018,Honda,CR-V Hybrid Sport Touring,Used,"$35,000",4.8,5,4,4,5,1,Gasoline,3.5L V6 24V GDI SOHC,NJ,Dealer
2971,2971,2022,Honda,Accord Hybrid Sport,Used,"$34,998",4.8,4.9,5,4.9,5,2060,Gasoline,1.5L I4 16V GDI DOHC Turbo,IL,Dealer
2972,2972,2022,Honda,Pilot TrailSport,Used,"$30,985",5,5,5,5,5,5,Gasoline,1.5L I4 16V GDI DOHC Turbo,IL,Dealer
2973,2973,2014,Honda,Civic EX,Used,"$15,990",4.7,4.6,4.4,4.6,4.7,11810,Gasoline,3.5L V6 24V MPFI SOHC,NY,Dealer
2974,2974,2021,Honda,Odyssey Touring,Used,"$36,112",5,5,4,4,5,6,Hybrid,2.0L I4 16V MPFI DOHC Hybrid,NY,Dealer
2975,2975,2018,Honda,Odyssey EX-L w/Navigation/RES,Used,"$32,326",4.8,4.8,4.5,4.3,4.5,37711,Gasoline,3.5L V6 24V GDI SOHC,NY,Dealer
2976,2976,2010,Honda,Pilot EX-L,Used,"$8,862",5,4.9,4.8,4.7,4.8,44983,Gasoline,2.4L I4 16V MPFI DOHC,NY,Dealer
2977,2977,2021,Honda,HR-V LX,Used,"$29,852",4.7,4.7,4.6,4.7,4.8,37562,Gasoline,1.5L I4 16V GDI DOHC Turbo,CT,Dealer
2978,2978,2022,Honda,Pilot TrailSport,New,"$35,150",5,5,5,5,5,3995,Gasoline,2.0L I4 16V GDI DOHC Turbo,MA,Dealer
2979,2979,2019,Honda,CR-V EX,Used,"$30,199",4.6,4.4,4.4,4.7,4.6,121023,Gasoline,3.5L V6 24V GDI SOHC,CT,Dealer
2980,2980,2022,Honda,Accord Sport 1.5T,Used,"$33,975",4.9,5,5,5,5,3,Hybrid,2.0L I4 16V MPFI DOHC Hybrid,IL,Dealer
2981,2981,2021,Honda,Odyssey EX-L,Used,"$35,468",4.8,4.8,4.7,4.6,4.8,114828,Gasoline,3.5L V6 24V GDI SOHC,NH,Dealer
2982,2982,2021,Honda,Pilot Special Edition,Used,"$37,600",4.7,5,5,5,5,11,Gasoline,3.5L V6 24V GDI SOHC,AL,Dealer
2983,2983,2021,Honda,Civic LX,Used,"$23,999",5,4.2,4.3,4.5,4.7,109184,Gasoline,1.8L I4 16V MPFI SOHC,MA,Dealer
2984,2984,2019,Honda,Pilot Touring 7-Passenger,Used,"$26,129",4.7,5,5,5,5,10,Gasoline,3.5L V6 24V GDI SOHC,NY,Dealer
2985,2985,2021,Honda,Pilot EX-L,Used,"$31,895",4.8,4.6,4.2,4.1,4.1,30869,Gasoline,3.5L V6 24V GDI SOHC,IN,Dealer
2986,2986,2016,Honda,Civic Sport,Used,"$16,950",5,4.7,4.8,4.8,4.8,11364,Gasoline,2.4L I4 16V GDI DOHC,MA,Dealer
2987,2987,2021,Honda,Pilot Touring 7-Passenger,Used,"$37,250",5,4.8,4.7,4.6,4.8,46982,Gasoline,3.5L V6 24V GDI SOHC,IN,Dealer
2988,2988,2020,Honda,Odyssey EX,Used,"$39,940",4.7,5,4.9,4.8,5,21772,Gasoline,3.5L V6 24V GDI SOHC,CA,Dealer
2989,2989,2016,Honda,CR-V Hybrid Sport,Used,"$19,995",4.6,5,4,4,5,3,Gasoline,3.5L V6 24V GDI SOHC,NY,Dealer
2990,2990,2022,Honda,Passport EX-L,New,"$41,375",5,4.9,4.8,4.6,4.8,25971,Gasoline,3.5L V6 24V GDI SOHC,CA,Dealer
2991,2991,2021,Honda,CR-V EX,Used,"$28,748",4.2,5,5,4,5,1,Gasoline,3.5L V6 24V GDI SOHC,IN,Dealer
2992,2992,2020,Honda,CR-V EX,Used,"$32,425",4.9,4.6,4.6,4.6,4.7,84891,Gasoline,3.5L V6 24V GDI SOHC,NH,Dealer
2993,2993,2008,Honda,Pilot EX-L,Used,"$8,991",4.5,5,5,5,5,2,Gasoline,Gas V6 3.5L/212,CA,Dealer
2994,2994,2017,Honda,Passport Touring,Used,"$13,895",4.8,4.8,4.7,4.6,4.8,31908,Gasoline,2.4L I4 16V GDI DOHC,NH,Dealer
2995,2995,2021,Honda,Accord EX-L,Used,"$30,695",5,4.8,4.7,4.7,4.8,95131,Gasoline,1.5L I4 16V GDI DOHC Turbo,NV,Dealer
2996,2996,2022,Honda,CR-V EX,New,"$39,770",4.6,5,5,4,5,3,Gasoline,3.5L V6 24V GDI SOHC,KY,Dealer
2997,2997,2006,Honda,Ridgeline Black Edition,Used,"$6,995",4.6,5,4.8,4.2,5,10,Gasoline,2.4L I4 16V MPFI DOHC,CA,Dealer
2998,2998,2017,Honda,Passport Touring,Used,"$27,899",4.6,4.8,4.7,4.6,4.8,72513,Gasoline,3.5L V6 24V GDI SOHC,NH,Dealer
2999,2999,2021,Honda,Civic Type R Touring,Used,"$24,990",4.7,4.6,5,4.8,4.8,47179,Gasoline,2.0L I4 16V MPFI DOHC,OH,Dealer
3000,3000,2022,Honda,Ridgeline RTL,New,"$39,133",4.8,4.8,4.6,4.5,4.7,10903,Gasoline,3.5L V6 24V GDI SOHC,AZ,Dealer
3001,3001,2016,Honda,Passport Sport,Used,"$16,588",4.5,4.8,4.7,4.6,4.8,48282,Gasoline,1.5L I4 16V GDI DOHC Turbo,MA,Dealer
3002,3002,2022,Honda,Accord Sport 2.0T,Used,"$32,785",5,4.8,4.8,4.8,4.9,22224,Hybrid,4 Cylinder Engine,UT,Dealer
3003,3003,2020,Honda,Ridgeline RTL-E,Used,"$39,375",4.7,5,4.8,4.2,5,1000,Gasoline,3.5L V6 24V GDI SOHC,OH,Dealer
3004,3004,2018,Honda,Accord LX,Used,"$20,995",4.8,4.7,4.7,4.7,4.8,23391,Gasoline,1.5L I4 16V GDI DOHC Turbo,UT,Dealer
3005,3005,2021,Honda,Passport Touring,Honda Certified,"$28,053",4.8,4.8,4.7,4.6,4.8,18526,Gasoline,1.5L I4 16V GDI DOHC Turbo,MA,Dealer
3006,3006,2018,Honda,Civic Sport,Used,"$27,590",4.7,4.6,4.4,4.6,4.7,5823,Gasoline,3.5L V6 24V GDI SOHC,TN,Dealer
3007,3007,2019,Honda,Accord Sport 2.0T,Used,"$27,498",3.3,4.8,4.8,4.8,4.9,23748,Gasoline,3.5L V6 24V GDI SOHC,UT,Dealer
3008,3008,2022,Honda,Pilot Special Edition,New,"$45,911",4.7,4.9,4.8,4.7,4.8,17692,Gasoline,3.5L V6 24V GDI SOHC,MA,Dealer
